页码,微博id,发布者,发布时间,发布者id,发布内容
67,4.09E+15,一泓蔚蓝,2017/4/2 21:13,,#景德镇古窑# 因为到得有些晚，各处都是走马观花一带而过，不过宋代龙窑、元代馒头窑、明代葫芦窑、清代镇窑，这个顺序算是弄清楚了。12年前跟同事、领导来过一趟，当时开了辆别克商务车，挑挑拣拣拉了一堆货，满载而归🙈这次老爸知道我们来景德镇，让选一个大花瓶放在进门玄关处，我跟他说“网上买 ...全文
67,4.09E+15,景德镇古窑,2017/4/1 17:19,,#匆匆这年 | 想想你毕业前一定要做的事#以陶瓷享誉全世界的景德镇，是一座很神奇的城市，当我们把镜头转向这座城市，就会发现富裕美丽幸福江西的轮廓和“身姿”在这片充满艺术气息的土地上如清风徐徐来！然而，今天这些青春靓丽的面孔吸引了我的眼球，他们是瓷都的莘莘学子，如才子佳人一般在古窑留下 ...全文
67,4.09E+15,黄志聊收藏,2017/3/30 14:38,,我个人非常喜爱的一件藏品：【黄志博物馆藏品赏：宋代 湖田窑 青白釉 童子坐像】20170330#这是我有幸收藏到的一件宋代湖田窑的青白釉童子坐像。我个人收藏了6000多件藏品，有时会有点审美疲劳。这一件虽然不大，但却是我心底非常喜爱的一件。　　湖田窑是景德镇著名的古窑场，是我国宋、元两代制瓷规 ...全文
67,4.09E+15,景德镇古窑,2017/3/27 8:57,,#非凡匠心，等你发现……#景德镇，作为世界瓷都，历史上的官窑之地古窑里填满了历史的沧桑，造就了小镇的传奇保藏了民族的精粹，承载了陶瓷的兴盛匠心历练，重在不懈坚持 你想亲眼目睹从泥变瓷的神奇过程吗？快来古窑，尽享陶瓷文化的大餐!非凡匠心，等你发现……非凡匠心，等你发现……   ...全文
67,4.09E+15,景德镇发布,2017/3/17 9:16,,#景德镇身边事#  昨日下午，江西画报社《江西航空》杂志编辑部、摄制组人员和江航空乘一行来到景德镇古窑取景拍摄，拍摄内容将刊登在《江西航空》“江航带你游江西”版块，预计4月底刊出。届时，乘坐江航的国内外游客可以通过《江西航空》更好地了解景德镇古窑，了解景德镇陶瓷文化的独特魅力。 ...全文
67,4.08E+15,哒啵,2017/2/15 15:06,,中午，逛了两个窑子。。。 #景德镇古窑##御窑厂# 景德镇·古窑民俗博览村 
67,4.04E+15,时墨西,2016/11/15 23:13,,似乎深夜放毒能更加刺激食欲吧，从庐山到景德镇，一路上美食不断，从庐山上据说奇货可居的小土豆，到景德镇与瓷器完美结合的盛宴，现在想想都有些垂涎三尺。#拥抱金秋##庐山枫景婺错过#@同程验客@江西旅游 @中国庐山旅游 @江西风景独好 @庐山风景名胜区@景德镇古窑 
1,4.85E+15,中国联通,2022/12/14 14:02,,#精品网络智联中国#【江西联通精品网络护航#景德镇瓷博会#精彩绽放】日前，由商务部、中国国际贸易促进委员会、中国轻工业联合会、江西省人民政府共同主办的2022中国景德镇国际陶瓷博览会在“千年瓷都”江西景德镇举行。本届瓷博会汇集40多个国际品牌和国内各大产瓷区、传统著名窑口的上乘佳作，吸引全 ...全文
1,4.85E+15,陶博城,2022/12/28 10:00,,#2022瓷博会#  #景德镇陶博城#  #景德镇瓷博会# 记录每一刻的陶博城 ~ 2022景德镇国际陶瓷博览会 陶博城的微博视频 
1,4.85E+15,天工传器,2022/12/25 19:08,,#一馆一展# 04 「什么是瓷博会？@向映姿 带你回顾景德镇年度瞬间」  11月8日，2022中国景德镇国际陶瓷博览会盛大开幕🚩在新建成的总展览面积近3.8万平方米的会场里，来自本土、美国、德国、日本、土耳其等40多个国家的瓷儿同时展出，这是一封面向全球陶瓷行业人的邀请函🌍  在经历了疫情冲击后 ...全文
1,4.84E+15,敦煌文创IP授权中心,2022/11/26 7:48,,“敦煌景德”联名产品亮相2022中国景德镇国际陶瓷博览会！#敦煌文创#敦煌IP授权#工艺品摆件#展会现场#文化传承 敦煌文创IP授权中心的微博视频 
1,4.84E+15,鲁网淄博,2022/11/24 14:12,,《冬日盛放 展望未来 华光国瓷闪耀瓷博会 - 鲁网·淄博》11月8日-12日，2022中国景德镇国际陶瓷博览会在江西景德镇举办。冬日盛放 展望未来 华光国瓷闪耀瓷博会 
1,4.84E+15,平凡的丈夫,2022/11/23 11:43,,窑火烨烨向未来——2022中国景德镇国际陶瓷博览会观察 窑火烨烨向未来——2022中国景德镇国际陶瓷博览会观察 
1,4.84E+15,ICAE国际儿童画展-山东,2022/11/21 22:50,,-景德镇国际陶瓷博览会暨陶瓷文化艺术小小传承人作品千瓷展-孩子们画作定制成瓷盘简直美爆了！！！[爱心][爱心][爱心][爱心]喜欢喜欢～中国少儿美术教育 
1,4.84E+15,移居上海杂志,2022/11/21 21:11,,本届瓷博会包含13项主体活动和27项配套活动，邀请了德、法、英、俄、意、日、韩等40多个国家和地区的客商团组、2000多家企业线上线下参展，体验世界著名“瓷都”的魅力。瓷博会开幕式现场播放了景德镇国家陶瓷文化传承创新试验区建设成果汇报专题片，向来宾展示试验区三年建设成果。近年来，景德镇 ...全文
1,4.84E+15,景德镇市珠山区法院,2022/11/18 18:26,,为全力推动党的二十大精神落地生根，聚焦“作示范、勇争先”的目标要求，竟成法庭干警走进2022年中国景德镇国际陶瓷博览会对参展商开展“筑牢知识产权保护法治屏障”专项行动。 
2,4.84E+15,青春泉州,2022/11/17 16:06,,【#陶瓷小元件上九天揽月#】近日，2022中国景德镇国际陶瓷博览会举办。提起特种陶瓷，景德镇景华特种陶瓷有限公司副总经理汤当发说，“可以上九天揽月，助力航空航天，还可进万家灯火，助力百姓生活。”特种陶瓷也叫先进陶瓷，相较于传统陶瓷，在原料和工艺上不同，在功能和结构上具有特殊性能，已广泛 ...全文
2,4.84E+15,景德镇消防,2022/11/17 15:20,,护航2022中国景德镇国际陶瓷博览会胜利召开，@景德镇消防 聚焦瓷博会安保任务，以调度指挥、思想引导、消除隐患、常态督导为抓手，助推瓷博会安保期间全市作战训练安全工作走深走细。一是强化组织领导，周密调度指挥；二是强化思想引导，筑牢安全防线；三是强化隐患排查，消除安全风险；四是强化常态督 ...全文
2,4.84E+15,CH程小东2,2022/11/16 15:04,,2022中国景德镇国际陶瓷博览会•瓷博会，加油，景德镇！ 
2,4.84E+15,明月我家_每月我家,2022/11/15 14:18,,2022全球先进陶瓷暨高科技产业发展大会举行11月10日，作为2022中国景德镇国际陶瓷博览会重要活动之一，2022全球先进陶瓷暨高科技产业发展大会在陶溪川举行。江西省政协副主席陈兴超宣布大会开幕，景德镇市委书记刘锋、江西省工信厅副厅长江绍龙分别致辞，景德镇市委副书记、市长胡雪梅主持开幕式。  ...全文
2,4.84E+15,邓继泽用户7558785133,2022/11/15 8:31,,徜徉青花故里 共赏八方瓷色——写在2022中国景德镇国际陶瓷博览会开幕之际 徜徉青花故里 共赏八方瓷色——写在2022中国景德镇国际陶瓷博览会开幕之际 
2,4.84E+15,乐平发布,2022/11/14 16:54,,【看千年瓷都如何领跑新赛道 ——写在2022中国景德镇国际陶瓷博览会举办之际】秋末冬初，景德镇再一次吸引了全世界的目光。日前，2022中国景德镇国际陶瓷博览会（以下简称“瓷博会”）于此间开幕。国家陶瓷文化传承创新试验区建设已有3年，数字化、智能化、标准化的发展趋势，正在重塑景德镇陶瓷产业的 ...全文
2,4.84E+15,浮梁发布,2022/11/14 16:46,,【看千年瓷都如何领跑新赛道——写在2022中国景德镇国际陶瓷博览会举办之际】看千年瓷都如何领跑新赛道 
2,4.84E+15,江西日报,2022/11/14 11:29,,#今日要闻# 1.思政课专职教师“晒课”亮功底；2.江西抢抓产业风口构建发展新优势；3.无奋斗不青春；4.赓续十九载 今朝更好看——2022中国景德镇国际陶瓷博览会综述；5.喜看“稻作”千重浪 现代农业著华章—上饶“三农”高质量发展纪实；6.以歌载梦伴成长—南昌工程学院校歌MV首发式小记……更多版面详 ...全文
2,4.84E+15,w生不息,2022/11/13 19:50,,2022年景德镇国际陶瓷博览会。这个博览会一年一次，相比往年，展览面积相对小了些，人气感觉不够，没有往届去的人多。从场馆设计来看，却做的更加规范合理。一是场地是新场地，距离原地址仅500米。二是展览进行了区隔，分为三个展区，容易找到自己感兴趣的主题展馆。 
2,4.84E+15,七彩笑娱,2022/11/13 0:56,,瓷上世界，共享未来！2022中国景德镇国际陶瓷博览会火热进行中！#瓷上世界共享未来  七彩笑娱的微博视频 
3,4.84E+15,景德镇古窑,2022/11/12 20:11,,11月12日，2022中国景德镇国际陶瓷博览会最后一天，在全国唯一一家以陶瓷文化为主题的国家5A级旅游景区——景德镇古窑民俗博览区内，还原古法的明清御窑风火窑开窑仪式为海内外宾朋送上了一道饱含陶瓷“风味”的文化“盛宴”。 景德镇古窑的微博视频 
3,4.84E+15,景德镇手德陶瓷,2022/11/12 16:21,,备受关注的第19届中国景德镇国际陶瓷博览会，今天撤展#景德镇头条# 
3,4.84E+15,陶博城,2022/11/12 15:32,,#2022瓷博会# #景德镇陶博城# 2022景德镇国际陶瓷博览会，电视台主播星儿带你逛瓷博（二）~视频来源：景德镇广播电视台@景德镇广播电视 陶博城的微博视频 
3,4.83E+15,浮梁发布,2022/11/12 10:21,,【2022全球先进陶瓷暨高科技产业发展大会举行】11月10日，作为2022中国景德镇国际陶瓷博览会重要活动之一，2022全球先进陶瓷暨高科技产业发展大会在陶溪川举行。省政协副主席陈兴超宣布大会开幕。市委书记刘锋、省工信厅副厅长江绍龙分别致辞。市委副书记、市长胡雪梅主持大会开幕式。市委副书记吴隽、 ...全文
3,4.83E+15,新法治报,2022/11/11 15:23,,【体验一把“陶瓷乐烧”】11月10日，景德镇学院陶瓷美术与设计艺术学院陶艺实训中心，学生们在坯体上绘制个性图案，体验陶瓷乐烧。2022中国景德镇国际陶瓷博览会期间，景德镇学院通过举办“乐享瓷博 陶瓷乐烧”活动，让学生们现场体验彩绘、抹刻、烧制的过程，感受陶瓷文化的魅力。乐烧是陶瓷烧制的“ ...全文
3,4.83E+15,潮新闻,2022/11/11 11:54,,【“景漂”8年的美国陶瓷艺术家：景德镇让更多国家的人一起创作】Denis Naymark（中文名：泥的明）是来自美国纽约的陶瓷艺术家，在#2022中国景德镇国际陶瓷博览会#上他也第一次有了自己的展位。Denis告诉天目新闻，从小热爱陶瓷的他，在博物馆看到很多精美的陶瓷器都产自景德镇。8年前他来到景德镇， ...全文
3,4.83E+15,瓷都晚报,2022/11/11 10:51,,#景德镇瓷博会# 【首届景德镇国际设计周开幕】11月9日，由昌江区委、昌江区人民政府主办的首届景德镇国际设计周系列活动在昌江区陶青台文创园隆重举行。此活动为2022中国景德镇国际陶瓷博览会的重要配套活动。主题展览“手作之道”国际传统工艺设计展，秉承“设计融合，手作创新”的宗旨，邀约来自国 ...全文
3,4.83E+15,日本国驻上海总领事馆_官博,2022/11/11 10:05,,11月7日~9日，赤松秀一总领事・大使访问江西省景德镇市。11月8日，赤松大使出席了2022中国景德镇国际陶瓷博览会开幕式。开幕式结束后，参观了博览会，并出席与江西省副省长殷美根的集体会见；当天下午还访问景德镇学院。另外，在此次访问期间，赤松大使也参观了三宝村以及景德镇市内的当地陶瓷家、艺 ...全文
3,4.83E+15,王秋生陶瓷艺术,2022/11/11 9:07,,#王秋生陶瓷艺术##新星v计划##亿点曝光计划##景德镇瓷博会##瓷博会# 2022景德镇国际陶瓷博览会现场 王秋生陶瓷艺术的微博视频 
3,4.83E+15,德州日报官方微博,2022/11/11 6:19,,【“山东手造·德州有礼”闪耀#2022中国景德镇国际瓷博会#】11月8日，中国景德镇国际陶瓷博览会在景德镇国际陶瓷博览交易中心隆重开幕。本届瓷博会为期5天，以“瓷上世界、共享未来”为主题，汇集了国内各大产瓷区、传统著名窑口的上乘佳作，吸引了德国梅森、法国柏图等40多个国际品牌以及全球千余名客 ...全文
4,4.83E+15,河南省文化和旅游厅官方微博,2022/11/10 23:20,,【宝丰汝瓷精品力作亮相第19届中国景德镇国际瓷博会】　11月8日，第19届中国景德镇国际陶瓷博览会在景德镇国际会展中心开幕，宝丰县汝窑瓷业发展中心共征集12家汝窑陶瓷、紫砂大师作品500余件精品力作参加瓷博会。为更好呈现汝窑魅力，集中展示汝瓷企业产品精髓，汝窑瓷业发展中心经过精心设计，在陶博 ...全文
4,4.83E+15,明月我家_每月我家,2022/11/10 21:31,,2022中国景德镇国际陶瓷博览会隆重开幕瓷上世界，共享未来。正值全国上下掀起学习宣传贯彻党的二十大精神热潮之际，11月8日，2022中国景德镇国际陶瓷博览会在新建成投用的景德镇国际陶瓷博览交易中心隆重开幕。十届、十一届全国政协副主席，九届、十届全国工商联主席，中国人权发展基金会理事长黄孟 ...全文
4,4.83E+15,千年博大官方,2022/11/10 17:35,,瓷上世界 共享未来-景德镇博大陶瓷邀您品鉴      今天的景德镇天空万里无云，一场隆重的陶瓷盛会正在新落成的陶博城隆重进行，拉开了2022中国景德镇国际陶瓷博览会的序幕！ 
4,4.83E+15,乐平发布,2022/11/10 16:09,,【乐平千年南窑文物展在瓷博会上精彩亮相】11月8日，2022中国景德镇国际陶瓷博览会开幕。具有1200年历史的乐平南窑遗址文物首次走进瓷博会，悠久的历史、优美的器型、迷人的釉色惊艳了来宾和观众。 乐平发布的微博视频 
4,4.83E+15,曾辉1965,2022/11/10 12:57,,来自江西日报新闻报道：11月9日，由景德镇市昌江区委、区政府主办的首届景德镇国际设计周系列活动，在昌江区陶青台文创园拉开帷幕。这也是2022中国景德镇国际陶瓷博览会的重要配套活动之一。以“设计·融合·发展”为主题的首届景德镇国际设计周，旨在聚焦“设计融合 手作创新”的“手作之道”，探索传 ...全文
